"","ID","title","description","streetaddress","lon","lat","geoAddress","city","state","amenityfeatures","type","Year","notes","dateadded","lastmodified","full.address","Status"
"87",454,"Circus","(Disco) (Too new to tell how it will go) (basement) Anthony House Hotel","1823 L St. NW",-77.0426388,38.9040125,"1823 l st nw, washington, dc 20036, usa","Washington","District of Columbia","(D) - Dancing,(M) - Mixed Crowds - Some Straights,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs,Hotels",1979,NA,"2/18/2020 12:30am","2/18/2020 2:10am","1823 L St. NW, District of Columbia","Google Verified Location"
"88",304,"Club de Sade ","Tel: 331-WHIP","",-77.036871,38.907192,"unclear_coded_by_hand","Washington","District of Columbia","(P) - Private club - Inquire locally to admission","Bars/Clubs",1978,"","2/24/2020 5:41pm","2/26/2020 4:33pm",", District of Columbia","Location could not be verified. General city or location coordinates used."
"89",455,"Club East II","(Upstairs) (Tues. is leather/levi night) (Some SM)","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular","Baths",1979,NA,"2/18/2020 12:30am","2/18/2020 2:10am","20 O St. S.E., District of Columbia","Google Verified Location"
"90",511,"Club East II","(Upstairs) (Tues. is leather/levi night) (Some SM)","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular,(P) - Private club - Inquire locally to admission","Baths",1980,NA,"2/18/2020 1:18am","2/18/2020 2:11am","20 O St. S.E., District of Columbia","Google Verified Location"
"91",398,"Club East II Baths","(Upstairs)","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular","Baths",1978,NA,"2/17/2020 7:57pm","2/18/2020 2:10am","20 O St. S.E., District of Columbia","Google Verified Location"
"92",147,"Club East II Baths","","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular","Baths",1973,NA,"2/16/2020 5:39pm","2/17/2020 1:06am","20 O St. S.E., District of Columbia","Google Verified Location"
"93",186,"Club East II Baths","","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular","Baths",1974,NA,"2/16/2020 5:59pm","2/17/2020 1:06am","20 O St. S.E., District of Columbia","Google Verified Location"
"94",341,"Club East II Baths","","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular","Baths",1977,NA,"2/17/2020 1:09am","2/18/2020 2:09am","20 O St. S.E., District of Columbia","Google Verified Location"
"95",232,"Club East II Baths","","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular","Baths",1975,NA,"2/16/2020 6:33pm","2/17/2020 1:06am","20 O St. S.E., District of Columbia","Google Verified Location"
"96",285,"Club East II Baths","","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular","Baths",1976,NA,"2/17/2020 12:53am","2/17/2020 1:29am","20 O St. S.E., District of Columbia","Google Verified Location"
"97",116,"Club East II Baths","","20 O St. S.E.",-77.009877,38.908314,"20 o st se, washington, dc 20003, usa","Washington","District of Columbia","(*) - Very popular","Baths",1972,NA,"2/16/2020 4:44pm","2/17/2020 1:06am","20 O St. S.E., District of Columbia","Google Verified Location"
"98",286,"Club Madame","at 'E' St.","506 8th St. SE ",-76.994739,38.8825187,"506 8th st se, washington, dc 20003, usa","Washington","District of Columbia","""(G) - Girls, but seldom exclusively"",(D) - Dancing,(E) - Entertainment,(*) - Very popular","Bars/Clubs",1976,NA,"2/17/2020 12:53am","2/17/2020 1:29am","506 8th St. SE , District of Columbia","Google Verified Location"
"99",399,"Club Madame","(Popular Ms. bar, but poor P.R. & management)  at 'E' St.","500 8th St. SE ",-76.9947048,38.8825789,"500 8th st se, washington, dc 20003, usa","Washington","District of Columbia","""(G) - Girls, but seldom exclusively"",(D) - Dancing,(E) - Entertainment,(*) - Very popular","Bars/Clubs",1978,NA,"2/17/2020 7:57pm","2/18/2020 2:10am","500 8th St. SE , District of Columbia","Google Verified Location"
"100",456,"Club Madame","","500 8th St. SE ",-76.9947048,38.8825789,"500 8th st se, washington, dc 20003, usa","Washington","District of Columbia","""(G) - Girls, but seldom exclusively"",(D) - Dancing,(E) - Entertainment","Bars/Clubs",1979,NA,"2/18/2020 12:30am","2/18/2020 2:10am","500 8th St. SE , District of Columbia","Google Verified Location"
"101",342,"Club Madame","(Disco) at 'E' St.","506 8th St. SE ",-76.994739,38.8825187,"506 8th st se, washington, dc 20003, usa","Washington","District of Columbia","""(G) - Girls, but seldom exclusively"",(D) - Dancing,(E) - Entertainment,(*) - Very popular","Bars/Clubs",1977,NA,"2/17/2020 1:09am","2/18/2020 2:09am","506 8th St. SE , District of Columbia","Google Verified Location"
"102",287,"Community Book Store","","2325 18th St. NW",-77.0416155,38.9203988,"2325 18th st nw, washington, dc 20009, usa","Washington","District of Columbia","","Book Store",1976,NA,"2/17/2020 12:53am","2/17/2020 1:29am","2325 18th St. NW, District of Columbia","Google Verified Location"
"103",343,"Community Books","","2028 P St. NW",-77.0461446,38.90941,"2028 p st nw, washington, dc 20036, usa","Washington","District of Columbia","","Book Store",1977,NA,"2/17/2020 1:09am","2/18/2020 2:09am","2028 P St. NW, District of Columbia","Google Verified Location"
"104",400,"Court Jester","(looks promising)","2321 Wisconsin Ave. N.W.",-77.0715367,38.9208592,"2321 wisconsin ave nw, washington, dc 20007, usa","Washington","District of Columbia","(D) - Dancing","Bars/Clubs,Restaurant",1978,NA,"2/17/2020 7:57pm","2/18/2020 2:10am","2321 Wisconsin Ave. N.W., District of Columbia","Google Verified Location"
"105",457,"Court Jester","(Cruisy)","2321 Wisconsin Ave. N.W.",-77.0715367,38.9208592,"2321 wisconsin ave nw, washington, dc 20007, usa","Washington","District of Columbia","(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs,Restaurant,Cruising Areas",1979,NA,"2/18/2020 12:30am","2/18/2020 2:10am","2321 Wisconsin Ave. N.W., District of Columbia","Google Verified Location"
"106",90,"Court Jester's","","823 13th St.",-77.0295818,38.9004306,"823 13th st nw, washington, dc 20005, usa","Washington","District of Columbia","(M) - Mixed Crowds - Some Straights,(S) - Shows - impersonators or record pantomime acts - often touristy,(RT) - 'Raunchy types' - downtown type places - often hustlers,(*) - Very popular","Bars/Clubs",1971,NA,"2/16/2020 4:44pm","2/17/2020 1:06am","823 13th St., District of Columbia","Google Verified Location"
"107",187,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","(D) - Dancing","Bars/Clubs",1974,NA,"2/16/2020 5:59pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"108",91,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","(B) - Blacks frequent","Bars/Clubs",1971,NA,"2/16/2020 4:44pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"109",233,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","(D) - Dancing,(B) - Blacks frequent","Bars/Clubs",1975,NA,"2/16/2020 6:33pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"110",148,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","(B) - Blacks frequent","Bars/Clubs",1973,NA,"2/16/2020 5:39pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"111",117,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","(B) - Blacks frequent","Bars/Clubs",1972,NA,"2/16/2020 4:44pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"112",401,"Cozy Corner","","708 Florida Ave. NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","(B) - Blacks frequent,(D) - Dancing","Bars/Clubs",1978,NA,"2/17/2020 7:57pm","2/18/2020 2:10am","708 Florida Ave. NW, District of Columbia","Google Verified Location"
"113",33,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","","Bars/Clubs",1968,NA,"2/16/2020 1:42pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"114",17,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","","Bars/Clubs",1966,NA,"2/16/2020 1:41pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"115",288,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","(D) - Dancing,(B) - Blacks frequent","Bars/Clubs",1976,NA,"2/17/2020 12:53am","2/17/2020 1:29am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"116",344,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","(D) - Dancing,(B) - Blacks frequent","Bars/Clubs",1977,NA,"2/17/2020 1:09am","2/18/2020 2:09am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"117",51,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","","Bars/Clubs",1969,NA,"2/16/2020 1:42pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"118",69,"Cozy Corner","","708 Florida Ave NW",-77.0224559,38.9161869,"708 florida ave nw, washington, dc 20001, usa","Washington","District of Columbia","","Bars/Clubs",1970,NA,"2/16/2020 1:42pm","2/17/2020 1:06am","708 Florida Ave NW, District of Columbia","Google Verified Location"
"119",149,"Curiosity Book Shop","","1219 I St. NW",-77.0289605,38.9014923,"1219 i st nw, washington, dc 20005, usa","Washington","District of Columbia","","Book Store",1973,NA,"2/16/2020 5:39pm","2/17/2020 1:06am","1219 I St. NW, District of Columbia","Google Verified Location"
"120",188,"Curiosity Book Shop","","1219 I St. NW",-77.0289605,38.9014923,"1219 i st nw, washington, dc 20005, usa","Washington","District of Columbia","","Book Store",1974,NA,"2/16/2020 5:59pm","2/17/2020 1:06am","1219 I St. NW, District of Columbia","Google Verified Location"
"121",234,"Curiosity Book Shop","","1219 I St. NW",-77.0289605,38.9014923,"1219 i st nw, washington, dc 20005, usa","Washington","District of Columbia","","Book Store",1975,NA,"2/16/2020 6:33pm","2/17/2020 1:06am","1219 I St. NW, District of Columbia","Google Verified Location"
"122",514,"Cy's","(Cruisy)","2412 Wisconsin Ave. NW",-77.072512,38.9213819,"2412 wisconsin ave nw, washington, dc 20007, usa","Washington","District of Columbia","(W) - Western or coyboy types,(*) - Very popular","Bars/Clubs,Cruising Areas",1980,NA,"2/18/2020 1:18am","2/18/2020 2:11am","2412 Wisconsin Ave. NW, District of Columbia","Google Verified Location"
"123",458,"Cy's","(Cruisy)","2412 Wisconsin Ave. NW",-77.072512,38.9213819,"2412 wisconsin ave nw, washington, dc 20007, usa","Washington","District of Columbia","(W) - Western or coyboy types,(*) - Very popular","Bars/Clubs,Cruising Areas",1979,NA,"2/18/2020 12:30am","2/18/2020 2:10am","2412 Wisconsin Ave. NW, District of Columbia","Google Verified Location"
"124",515,"D.C. Eagle","(3 rooms) (Cruisy) betw. 'H' St. & New York Ave","904 9th St. NW",-77.0239838,38.901359,"904 9th st nw, washington, dc 20001, usa","Washington","District of Columbia","(*) - Very popular,(W) - Western or coyboy types,(PT) - Pool Table","Bars/Clubs,Cruising Areas,Restaurant",1980,NA,"2/18/2020 1:18am","2/18/2020 2:11am","904 9th St. NW, District of Columbia","Google Verified Location"
"125",460,"D.C. Eagle","(3 rooms) (Cruisy) betw. 'H' St. & New York Ave","904 9th St. NW",-77.0239838,38.901359,"904 9th st nw, washington, dc 20001, usa","Washington","District of Columbia","(PT) - Pool Table,(*) - Very popular,(W) - Western or coyboy types","Bars/Clubs,Cruising Areas",1979,NA,"2/18/2020 12:30am","2/18/2020 2:10am","904 9th St. NW, District of Columbia","Google Verified Location"
"126",402,"Dignity","(Catholic group)","2210 F St.",-77.0493838,38.8971668,"2210 f st nw, washington, dc 20037, usa","Washington","District of Columbia","","Church,Organizations",1978,NA,"2/17/2020 7:57pm","2/18/2020 2:10am","2210 F St., District of Columbia","Google Verified Location"
"127",198,"Dollie's","","1200 block New York Ave. NW",-77.02865,38.900874,"unclear_coded_by_hand","Washington","District of Columbia","","Bars/Clubs",1970,"","2/24/2020 5:41pm","2/26/2020 4:34pm","1200 block New York Ave. NW, District of Columbia","Verified Location"
"128",289,"Dolly's","","1215 New York Ave. N.W.",-77.0286374,38.9008519,"1215 new york ave nw, washington, dc 20005, usa","Washington","District of Columbia","(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs,Restaurant",1976,NA,"2/17/2020 12:53am","2/17/2020 1:29am","1215 New York Ave. N.W., District of Columbia","Google Verified Location"
"129",235,"Dolly's","","1215 New York Ave. N.W.",-77.0286374,38.9008519,"1215 new york ave nw, washington, dc 20005, usa","Washington","District of Columbia","(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs,Restaurant",1975,NA,"2/16/2020 6:33pm","2/17/2020 1:06am","1215 New York Ave. N.W., District of Columbia","Google Verified Location"
"130",150,"Dolly's","","1215 New York Ave. N.W.",-77.0286374,38.9008519,"1215 new york ave nw, washington, dc 20005, usa","Washington","District of Columbia","(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs,Restaurant",1973,NA,"2/16/2020 5:39pm","2/17/2020 1:06am","1215 New York Ave. N.W., District of Columbia","Google Verified Location"
"131",92,"Dolly's","","1215 New York Ave. N.W.",-77.0286374,38.9008519,"1215 new york ave nw, washington, dc 20005, usa","Washington","District of Columbia","(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs,Restaurant",1971,NA,"2/16/2020 4:44pm","2/17/2020 1:06am","1215 New York Ave. N.W., District of Columbia","Google Verified Location"
"132",189,"Dolly's","","1215 New York Ave. N.W.",-77.0286374,38.9008519,"1215 new york ave nw, washington, dc 20005, usa","Washington","District of Columbia","(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs,Restaurant",1974,NA,"2/16/2020 5:59pm","2/17/2020 1:06am","1215 New York Ave. N.W., District of Columbia","Google Verified Location"
"133",118,"Dolly's","","1215 New York Ave. N.W.",-77.0286374,38.9008519,"1215 new york ave nw, washington, dc 20005, usa","Washington","District of Columbia","(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs,Restaurant",1972,NA,"2/16/2020 4:44pm","2/17/2020 1:06am","1215 New York Ave. N.W., District of Columbia","Google Verified Location"
"134",281,"Dumbarton St. Between 30th & 31st Sts. N.W.","(Georgetown)","",-77.060186,38.907643,"unclear_coded_by_hand","Washington","District of Columbia","Cruisy Area","Cruising Areas",1976,"Pin placed in middle of block","2/24/2020 5:41pm","2/26/2020 4:35pm",", District of Columbia","Verified Location"
"135",239,"Dumbarton St. Between 30th & 31st Sts. N.W.","(Georgetown)","",-77.060186,38.907643,"unclear_coded_by_hand","Washington","District of Columbia","Cruisy Area","Cruising Areas",1973,"Pin placed in middle of block","2/24/2020 5:41pm","2/26/2020 4:35pm",", District of Columbia","Verified Location"
"136",226,"Dumbarton St. Between 30th & 31st Sts. N.W.","(Georgetown)","",-77.060186,38.907643,"unclear_coded_by_hand","Washington","District of Columbia","Cruisy Area","Cruising Areas",1972,"Pin placed in middle of block","2/24/2020 5:41pm","2/26/2020 4:35pm",", District of Columbia","Verified Location"
